datetime,open,high,low,close,volume,timestamp,sma_7,sma_25,sma_99,rsi_14,macd,macd_signal,macd_hist,volume_sma_20,roc_12,market_regime
2019-06-08 00:00:00,248.78,250.53,240.37,243.25,188448.27748,1559952000,249.51285714285714,253.9628,180.21545454545452,51.1649710588643,8.843492130308931,13.990279360212977,-5.146787229904046,486519.64443549997,-0.1008390936310205,-2.0
2019-06-09 00:00:00,243.33,244.53,226.56,230.98,316931.85638,1560038400,244.09857142857143,253.278,181.20959595959596,45.23137929015319,6.606195469760763,12.513462582122536,-5.907267112361772,469021.746134,-0.14776961959930635,-2.0
2019-06-10 00:00:00,231.02,247.45,227.03,246.51,314662.52637,1560124800,243.61285714285714,252.5684,182.38040404040404,52.707090857750316,6.016903835772752,11.21415083285258,-5.197246997079828,455742.387576,-0.08302644794107794,-2.0
2019-06-11 00:00:00,246.61,247.8,236.49,244.29,237508.42798,1560211200,244.02714285714288,252.56799999999998,183.57878787878792,51.62235316173402,5.309545389363052,10.033229744154674,-4.723684354791622,437975.36117249995,-0.040344123192960435,-2.0
2019-06-12 00:00:00,244.36,261.87,242.2,261.15,336499.3016,1560297600,246.24428571428572,253.67,184.83565656565656,58.59225340909831,6.039796801556463,9.234543155635032,-3.1947463540785694,424790.6315685,-0.02519596864501683,-2.0
2019-06-13 00:00:00,261.13,262.98,253.69,254.67,291757.21635,1560384000,247.0885714285714,253.47639999999996,186.02020202020202,55.294874767543945,6.02617842875577,8.59287021025918,-2.56669178150341,417025.146088,-0.0365452275564635,-2.0
2019-06-14 00:00:00,254.67,264.26,251.75,262.47,327383.28236,1560470400,249.04571428571427,253.96039999999996,187.28949494949495,58.33443122515629,6.569056587629802,8.188107485733305,-1.6190508981035023,416767.0908405,-0.023839631062183786,-2.0
2019-06-15 00:00:00,262.48,272.27,260.61,267.82,286594.98029,1560556800,252.55571428571426,254.53599999999997,188.6460606060606,60.32690600366045,7.346308061532483,8.01974760089314,-0.6734395393606576,408592.328693,0.07166579968788755,-2.0
2019-06-16 00:00:00,267.78,277.06,263.31,267.73,458176.54236,1560643200,257.80571428571426,255.4996,189.96383838383838,60.27468756327412,7.8643676714387425,7.988671615002262,-0.12430394356351915,399727.98070899997,0.10911802477318866,-2.0
2019-06-17 00:00:00,267.73,276.0,266.81,273.16,339277.66707,1560729600,261.61285714285714,256.6436,191.3556565656566,62.38992464551856,8.613794799753492,8.113696251952508,0.5000985478009845,396219.6793805,0.11207914342710601,-2.0
2019-06-18 00:00:00,273.14,273.58,261.45,264.66,319941.55156,1560816000,264.52285714285716,257.2752,192.6888888888889,57.25093119341575,8.424727224504323,8.175902446462871,0.24882477804145253,393046.134074,0.06391702846116742,-2.0
2019-06-19 00:00:00,264.68,270.0,263.59,268.14,208375.68381,1560902400,265.5214285714286,257.992,194.04818181818183,58.74903769596405,8.458195908004228,8.232361138771143,0.2258347692330851,350150.943571,0.07786308638501427,-2.0
2019-06-20 00:00:00,268.16,273.63,265.71,271.22,200717.7737,1560988800,267.8857142857143,258.2628,195.45797979797976,60.082365641637516,8.633726119771865,8.312634134971288,0.3210919848005762,330079.13863400003,0.1149845837615624,-2.0
2019-06-21 00:00:00,271.27,295.94,271.22,294.35,519818.06907,1561075200,272.44,259.2156,197.0958585858586,68.35460387906993,10.517987953837462,8.753704898744523,1.764283055092939,333286.19278100005,0.2743527578145295,-2.0
2019-06-22 00:00:00,294.25,314.39,289.69,310.79,726254.67061,1561161600,278.5785714285715,260.806,198.8557575757576,72.68708909615145,13.18585135142348,9.640134189280314,3.5457171621431662,354522.11878049996,0.26076021256744153,-2.0
2019-06-23 00:00:00,310.7,321.7,305.58,308.52,418812.02747,1561248000,284.4057142857143,262.3936,200.54868686868687,71.23684875962523,14.944708983704004,10.701049148165051,4.243659835538953,355594.6875165,0.2629252118383887,-2.0
2019-06-24 00:00:00,308.42,314.41,298.0,311.64,352791.26964,1561334400,289.90285714285716,264.6768,202.29585858585858,72.06192227154692,16.401310160177843,11.84110135056761,4.5602088096102324,341543.11537550006,0.19333716255025846,-2.0
2019-06-25 00:00:00,311.65,318.99,307.0,318.26,345559.65047,1561420800,297.56,266.6912,204.12080808080808,73.78049808710503,17.883703558723653,13.04962179219882,4.834081766524832,342023.4289355,0.24969568461145797,-2.0
2019-06-26 00:00:00,318.29,366.8,315.57,339.39,1008551.28721,1561507200,307.73857142857145,269.6936,206.14949494949494,78.35684496813113,20.526904044094636,14.545078242577986,5.981825801516649,377572.035929,0.2930620642359125,-2.0
2019-06-27 00:00:00,339.53,347.0,280.01,298.35,1016826.449,1561593600,311.61428571428576,270.87239999999997,207.75898989898994,57.40095338480971,19.090016628996693,15.454065919861728,3.635950709134965,410744.425539,0.11399447390038087,-2.0
2019-06-28 00:00:00,298.35,313.58,295.22,311.05,529174.47722,1561680000,314.0,273.318,209.53878787878787,60.886986675882106,18.759805501737787,16.11521383623694,2.6445916655008475,427780.73552600003,0.16180480334665526,-2.0
2019-06-29 00:00:00,310.95,324.74,295.18,317.62,425555.16264,1561766400,314.9757142857143,276.36719999999997,211.37353535353535,62.59243070845359,18.81140868691392,16.654452806372337,2.1569558805415845,433211.900839,0.16276175135451743,-2.0
2019-06-30 00:00:00,317.64,323.5,290.12,292.7,489028.56835,1561852800,312.71571428571434,278.25,212.94343434343435,53.12961806394485,16.64954327715833,16.653470900529534,-0.003927623371204447,441930.20293800003,0.10594725307942254,-2.0
2019-07-01 00:00:00,292.89,303.49,280.13,295.07,489769.27421,1561939200,310.34857142857146,280.1024,214.54929292929293,53.844293440708675,14.955095525615832,16.313795825546794,-1.3587002999309625,454543.2452494999,0.10043260983068558,-2.0
2019-07-02 00:00:00,295.03,297.57,272.65,291.48,493772.96579,1562025600,306.5228571428571,281.8108,216.14020202020203,52.53748951904704,13.170726540497185,15.685181968536874,-2.514455428039689,462406.92845899996,0.07469950593614039,-2.0
2019-07-03 00:00:00,291.47,302.89,285.0,301.14,370521.96637,1562112000,301.0585714285714,284.1264,217.82666666666668,55.65617286084108,12.393221192720489,15.026789813373597,-2.633568620653108,466345.16596,0.023067776456599187,-2.0
2019-07-04 00:00:00,301.11,302.74,280.53,282.73,270791.36878,1562198400,298.82714285714286,286.19640000000004,219.27393939393937,49.04234149999709,10.174227302664974,14.056277311231874,-3.8820500085668996,463515.57028100005,-0.09028604523955086,-2.0
2019-07-05 00:00:00,282.86,294.89,280.78,287.47,261139.28341,1562284800,295.4585714285714,287.8348,220.7851515151515,50.66781308788415,8.697873373958657,12.984596523777231,-4.286723149818574,462242.785437,-0.06822896408660684,-2.0
2019-07-06 00:00:00,287.32,296.71,285.28,288.29,196064.64705,1562371200,291.2685714285714,289.5948,222.250202020202,50.95925177412829,7.50747786430037,11.88917279188186,-4.38169492758149,449137.19067149993,-0.07492619689385183,-2.0
